Attendance,PreviousGPA,AssignmentsCompleted,SleepHours,StudyHours,InternetHours,Age,Program_ADMINISTRACION,Program_CONTADOR AUDITOR,Program_INGENIERIA CIVIL,Program_INGENIERIA INDUSTRIAL,Program_INGENIERIA INFORMATICA,Scholarship_NO,Scholarship_SI,StudentID,FinalGrade
-1.3843773859415474,-1.3613284369485246,-1.2529385422176849,0.4617663928818274,-1.7476190476190478,-0.4479638009049774,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12416,2.29
1.3786433757125969,0.7622276317505344,0.420194376471869,-0.4123760079172659,0.12539682539682556,-1.0158371040723984,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-12518,4.39
0.24182690374179866,0.07276137567941103,0.5037420471836795,1.585663765337805,0.18888888888888883,0.38687782805429866,-0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12457,4.52
-1.887234593132422,0.6243343805363103,-1.0324207045904966e-15,-1.38641860024038e-15,-0.16666666666666652,1.7873303167420813,-0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-12032,4.41
-0.6040507554971368,-1.747429540348354,-2.9754735618498738,-0.28749852208882454,-1.6047619047619048,0.4004524886877827,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11902,3.04
-1.13474470094322,-0.8373340823344708,0.5429731273440082,0.18859689263211082,0.6507936507936508,-0.2533936651583711,-1.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-13164,3.08
-0.5115609477459581,-1.9542694171696915,-2.320169222875502,-0.2718888363602689,0.0,-0.6357466063348417,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-10464,2.37
0.39178610660050606,1.0242248090575619,1.0667806976328347,1.1095683506168703,0.28730158730158745,0.20361990950226252,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-11814,5.25
-0.19996907114732695,-1.2372245108557225,1.0544301723971756,1.062739293431204,-0.5380952380952383,0.5316742081447965,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12233,3.61
-0.16135682130945692,-0.4512329789346426,-1.047338622118186,0.3837179642390514,-0.6793650793650794,1.092760180995475,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-14254,3.44
-0.14339763533835398,0.78980628199338,1.0667806976328347,-0.6855455081669832,0.9206349206349206,-1.0316742081447965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-10851,5.33
-0.6704997435902162,0.21065462689363645,0.08309768768682643,-0.3031082078173794,-1.0793650793650795,0.2601809954751132,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-12342,2.89
0.5453371466534332,1.7688483656143752,1.0667806976328347,0.4929857643389379,1.7222222222222225,0.38461538461538464,-0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-12722,5.2
-0.662418109903221,-1.5543789886484398,-0.32374314360546586,-0.33432757927448997,-0.8571428571428572,1.599547511312217,-0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-11651,3.32
1.1451739580882627,0.1692866515293687,1.0631481902105822,0.4929857643389379,0.793650793650794,-0.6334841628959276,-0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-14972,4.91
0.38460243221206514,0.8311742573576478,1.0667806976328347,0.6334729358959357,6.986185799958006,0.07918552036199088,-0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-13912,5.35
1.3786433757125969,-0.8235447572130487,1.0667806976328347,0.36030343564621836,-0.1539682539682541,-0.6809954751131222,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-14295,4.41
1.3786433757125969,0.2382332771364808,1.0667806976328347,-0.31871789354593505,0.9031746031746033,0.0022624434389139788,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13383,5.09
1.3786433757125969,-0.175446476506193,-0.5998137076966643,0.6803019930816011,-0.20317460317460312,0.2828054298642534,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-10899,3.87
0.41064325187016326,-0.175446476506193,-0.2082294075778325,2.7641950378437277,-0.28730158730158745,0.19683257918552038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-13973,4.33
1.3786433757125969,1.093171434664674,0.6039992520378513,-0.8338375225882577,0.4841269841269843,0.02262443438914019,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13001,4.73
0.7770106456806574,1.6999017400072631,1.0667806976328347,0.5632293501174371,1.86984126984127,-0.4457013574660634,-0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12645,5.91
-0.6022548369000269,0.8173849322362243,-0.66301933684386,0.516400292931771,-0.9174603174603175,-0.036199095022624465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,STU-14702,3.8
0.2750513977883377,0.8725422327219143,0.7558380622880109,-1.4582249517304682,0.11428571428571441,0.4185520361990949,-0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-11876,4.21
0.16370444476750168,0.5691770800506203,-0.017886018651796256,0.30566953559627547,0.4285714285714288,-0.13122171945701358,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-11303,5.18
0.6647657333612658,1.0793821095432519,-0.7480200105245713,0.6803019930816011,-0.18730158730158727,0.7149321266968324,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-11000,3.6
0.8120310583243077,-0.5753369050274446,0.9585319764497071,-0.9118859512310343,0.17777777777777798,2.3461538461538463,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-11116,5.03
-0.5429895231953884,-0.32712905284183935,-0.465410933073318,0.6490826216244906,-0.11746031746031751,0.35294117647058815,-1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-11632,4.15
-0.2960507160927269,-0.21681445187046075,-0.9063973341347847,-0.4279856936458215,0.3920634920634922,0.22171945701357457,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-12316,4.02
0.4609289725892509,-1.0303846340343863,0.17608987769649342,-1.231884508666417,-0.07619047619047627,-0.11312217194570136,-0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13653,4.23
-2.541846921779114,-0.16165715138477083,-1.059689147353845,0.7427407359958221,-0.22063492063492077,-0.39819004524886875,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-10095,3.43
0.07750035210620947,-0.36849702820610714,1.0667806976328347,1.1251780363454251,0.43174603174603193,0.8959276018099548,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12320,4.48
-0.7234793422049693,0.6794916810220002,-0.8272086723296775,0.5632293501174371,-1.2841269841269842,-0.22398190045248875,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-10612,2.62
1.3786433757125969,0.47265180420066266,1.0195581011435502,0.6724971502173236,0.7063492063492066,0.0,9.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12299,5.66
0.3971738623918358,0.3209692278650163,-1.0880227052474154,-0.31091305068165687,-1.2539682539682542,-0.7126696832579186,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-14634,3.41
1.3786433757125969,0.3209692278650163,1.0667806976328347,0.7739601074529326,1.8000000000000005,-0.18099547511312214,-0.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-14063,5.73
0.7141534947817978,-0.02376390017054541,0.7551115608035599,-0.17823072198893733,0.20317460317460312,-0.27375565610859726,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-11916,4.55
-0.7926222081937155,-1.0717526093986527,0.07655917432677252,0.46957123574610554,-0.07619047619047627,-0.5633484162895929,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14272,4.54
-0.37237725646991265,-1.0028059837915406,0.3075866463820382,0.2900598498677199,0.22222222222222232,-0.5610859728506787,-0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-14498,3.94
-0.4540915526384295,1.3413792868502792,1.0667806976328347,1.1876167792596464,0.8730158730158735,-1.0407239819004523,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-13649,5.11
0.0,-0.09271052577765751,-0.9819534885176395,1.8120042084018568,0.10000000000000014,-0.5633484162895929,-0.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-11225,3.4
0.8353780000867416,1.7688483656143752,0.18698739996325167,0.7583504217243777,0.10793650793650791,0.9343891402714932,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-13714,5.48
0.22656159566636125,0.7208596563862679,0.1521153287096263,0.09493877826077925,-0.5476190476190476,0.22398190045248875,-0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-14229,4.23
-0.4792344129979733,-0.658072855755979,0.7616500741636149,2.1163930801086845,-0.09365079365079364,0.8031674208144796,-0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-12267,3.95
1.3786433757125969,0.48644112932208605,-0.35280320298348716,0.09493877826077925,0.12063492063492062,-0.02714932126696835,-0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14432,4.57
1.3786433757125969,-1.2247380995076246e-15,1.0667806976328347,0.9924957076527057,0.18571428571428572,-0.015837104072398255,-0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-13924,5.8
1.1227249756243844,-0.3960756784489527,-1.1483223284568087,0.6959116788101567,-1.0126984126984129,-0.6131221719457014,1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-10305,3.84
0.48607183294879475,-0.34091837796326274,-1.9867050415127123,-0.13920650766754936,-0.27619047619047626,-0.07239819004524893,-0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-12500,3.35
-0.6148262670797988,-0.32712905284183935,1.0667806976328347,-0.9899343798738103,0.3634920634920637,0.0,-0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13764,4.24
-2.032703999498354,-1.568168313769862,-1.8886273411118917,0.5320099786603266,-1.0857142857142859,-0.09502262443438912,-0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-12410,2.43
1.058071906128415,1.7688483656143752,1.0667806976328347,-0.2016452505817704,1.7206349206349212,0.15837104072398195,-0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-11476,6.03
0.5480310245490987,0.2382332771364808,0.5705801837531277,-0.8260326797239802,-0.07777777777777782,0.6538461538461537,-1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-14237,4.75
0.9251739299422549,0.7760169568719578,1.0667806976328347,0.9300569647384846,0.6904761904761906,1.3733031674208143,-0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12673,5.55
1.2511331553177678,1.6033764641573054,1.0667806976328347,-0.44359537937437643,0.2952380952380952,-0.07239819004524893,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-11392,5.28
-0.5501731975838293,0.5002304544435082,0.637418320322576,-1.1148118657022523,0.2952380952380952,0.6131221719457014,-1.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12791,4.81
1.3786433757125969,0.9828568336932941,1.0667806976328347,1.648102508252026,0.9396825396825398,1.330316742081448,-1.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-11779,5.58
-0.9874793759801783,-2.2576345698409854,-3.278424680865742,-0.8182278368597028,7.954221831943868,0.0,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-14968,1.4
0.30378609534210266,0.541598429807776,0.6207087861802136,-0.12359682193899443,0.0,-0.1402714932126697,-0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-14667,3.61
0.22835751426347115,-0.5615475799060224,-0.8526362242854465,0.26664532127488677,-0.5285714285714287,0.678733031674208,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-10409,3.48
-1.5298467923074792,-1.2247380995076246e-15,-0.421820844006286,0.8754230646885424,-0.27460317460317474,-0.574660633484163,0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-14502,4.95
-0.4406221631601032,-0.02376390017054541,-0.9557994350774208,0.36030343564621836,-0.8380952380952381,0.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-13500,3.71
-1.0611120384616999,-1.4992216881627498,-3.3619723515775517,2.108588237244407,-1.7476190476190478,1.3619909502262444,1.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12122,2.94
-1.8638876513699887,-0.16165715138477083,-1.0324207045904966e-15,0.594448721574547,0.29047619047619055,0.0,-0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-10756,4.78
-0.589683406720255,-1.306171136462836,-0.8533627257698974,0.7349358931315447,-0.17460317460317457,-0.26696832579185514,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11293,3.13
0.027214631387121803,0.4450731539578183,-0.48793247909128434,-1.8484670949443494,-0.2460317460317459,1.0203619909502264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-11614,3.44
0.1852554679328244,0.4588624790792405,1.0667806976328347,0.2120114212249439,1.8650793650793658,0.7104072398190044,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13766,4.68
0.22835751426347115,0.045182725436566686,-0.6346857789502897,0.5007906072032161,-0.3571428571428572,-0.4819004524886878,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-11965,3.72
-0.5708262614505965,-1.3613284369485246,-2.092047756758038,1.5154201795593065,-0.4761904761904763,0.0,-0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-10434,2.86
0.5327657164736613,-0.06513187553481316,1.0667806976328347,-0.7401794082169267,-0.42380952380952386,-0.7873303167420814,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-10321,3.86
-0.2960507160927269,-0.3960756784489527,-0.8344736871741834,-0.6153019223884847,-0.1698412698412699,0.9140271493212669,-0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-14905,4.14
0.4411738680210381,-0.175446476506193,1.0667806976328347,1.2812748936309786,-0.0523809523809524,0.5,-0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-10520,4.81
-1.1643773577955394,-0.5339689296631769,0.7885306290882845,-1.185055451480751,-0.07460317460317471,-0.6900452488687783,-1.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-14683,3.88
0.0,0.3761265283507062,1.0667806976328347,0.539814821524604,1.882539682539683,1.1153846153846156,-1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-10815,6.14
-1.037765096699266,-0.7683874567273588,-0.8526362242854465,-0.6074970795242065,-1.7476190476190478,0.2488687782805429,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-11872,2.66
-1.0844589802241338,-1.4164857374342144,-1.0324207045904966e-15,1.101763507752593,0.0,-0.29638009049773745,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-11026,3.84
0.3343167114929775,-2.740260949090772,0.3330141983378071,-0.5138389651528756,0.27936507936507937,-0.3574660633484163,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11606,3.33
-0.4172752213976693,-0.06513187553481316,-1.0324207045904966e-15,-1.411395894544802,0.3365079365079367,-0.1651583710407241,1.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12499,4.46
0.12868403212385143,0.7070703312648458,-0.2808795560228848,-0.17042587912465987,0.5984126984126984,-0.45022624434389147,-0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-14122,5.04
1.3561943932487184,1.6999017400072631,1.0667806976328347,0.07152424966794618,1.0142857142857142,-0.24208144796380096,-1.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13040,6.15
-2.1727856500729543,-0.6994408311202467,-0.7349429838044614,2.0695640229230183,-0.4396825396825397,-0.22398190045248875,-0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14809,3.14
-0.9713161086061866,-1.7887975157126217,-1.818156697120191,-1.7079799233873516,-0.9587301587301589,0.8212669683257918,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12139,2.67
-2.367642817859418,-3.5951991066189652,-1.0324207045904966e-15,-0.5996922366599291,-1.7476190476190478,-0.6538461538461539,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-14291,1.0
0.0,-0.5891262301488668,0.6701108871228497,-0.8104229939954253,-0.692063492063492,-0.12895927601809962,-1.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-10179,3.94
1.3786433757125969,-0.6442835306345567,1.0667806976328347,-0.014329021839107243,1.8730158730158732,0.5497737556561088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-12428,5.28
-0.8599691555853505,0.78980628199338,-1.8588407802494205,-0.2172549363103253,-1.0571428571428574,-0.49095022624434387,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11157,3.08
-0.3373568438262624,-2.50584242202659,-0.4225473454907369,0.9612763361955958,-0.05555555555555551,-0.8823529411764707,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-14238,2.97
-0.4199690992933348,0.6105450554148881,1.0667806976328347,-1.005544065602366,0.1809523809523811,0.19457013574660642,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-10694,3.86
0.8784800464173883,0.30717990274359414,-0.7037034199730895,0.05591456393939127,-0.06825396825396822,-0.414027149321267,-1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-10444,4.57
0.0,-0.8235447572130487,-1.7106344774215134,0.5242051357960484,-1.0015873015873018,0.9276018099547513,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-11141,2.56
0.5534187803404297,0.38991585347212837,1.0667806976328347,-0.7792036225383148,-0.25238095238095243,-0.4366515837104073,1.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-10721,4.42
0.025418712790011896,0.9552781834504498,0.8343002226086671,0.7895697931814876,0.723809523809524,-0.3619909502262443,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-10923,5.19
-0.513356866343068,-1.4716430379199044,-2.137817350278421,-0.9118859512310343,-0.6365079365079366,-0.34162895927601805,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13828,2.62
-1.6977651811372896,-1.1958565354914559,-0.4697699419800213,0.7505455788600996,-0.3841269841269842,-0.823529411764706,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,STU-11747,3.51
0.7410922737384529,-0.478811629177487,1.0667806976328347,0.12615814971788977,0.6857142857142856,-0.20814479638009048,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-11984,4.48
-1.5253569958147037,-1.513011013284172,-1.755677569457446,1.710541251166247,-0.880952380952381,-0.7873303167420814,-0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-10812,3.44
1.3786433757125969,-0.34091837796326274,1.0667806976328347,-0.5996922366599291,2.1349206349206353,2.7624434389140275,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11706,5.49
0.24721465953312965,0.2520226022579042,1.0667806976328347,-0.1314016648032719,0.7126984126984128,-0.9547511312217194,-1.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11522,4.67
1.3786433757125969,-0.35470770308468497,1.0667806976328347,0.8051794789100425,0.0,0.9796380090497736,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-14635,4.28
-1.7211121228997222,-0.13407850114192527,-0.23002445211134798,0.45396155001754995,-0.4761904761904763,-0.5339366515837104,-0.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-13034,3.27
-0.9533569226350836,-0.21681445187046075,0.9287454155872349,1.6637121939805823,0.1603174603174603,2.3371040723981906,-0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11380,3.92
-0.6193160635725743,-0.16165715138477083,0.18553439699435093,-1.3645668373591366,0.4793650793650794,0.9298642533936653,-0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-14266,4.72
0.6315412393147267,1.0380141341789841,1.0667806976328347,1.1876167792596464,1.0492063492063495,-0.04751131221719456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-14966,6.25
0.7096636982890224,-1.0579632842772306,0.20006442668336055,0.13396299258216723,0.049206349206349295,-0.832579185520362,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12221,4.53
0.14484729949784445,-1.1682778852486104,-0.03386905130970767,-1.0757876513808644,0.23333333333333348,0.07918552036199088,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-13844,4.0
-0.919234469289989,-0.299550402598995,1.0667806976328347,-0.5606680223385411,-0.9015873015873017,0.918552036199095,-1.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-10703,4.13
0.23015343286058107,0.8173849322362243,1.0667806976328347,-0.22505977917460346,0.6206349206349208,-0.7986425339366516,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13554,5.21
0.8820718836116082,1.2586433361217437,1.0667806976328347,-0.966519851280978,0.8444444444444443,-0.32579185520362003,-0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13833,5.48
-1.6429896639254264,-2.1611092939910277,-1.9155078960365608,1.164202250666814,-1.7476190476190478,-1.0542986425339367,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-13729,2.69
-1.7534386576477068,-0.12028917602050308,-2.8250877545686155,-0.5450583366099861,-1.2301587301587305,1.6877828054298643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-13313,2.66
-1.1993977704391896,0.5278091046863526,-0.7756270669336909,0.46957123574610554,-0.7761904761904763,-0.8461538461538463,-0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-12228,3.59
-1.2523773690539428,-1.2247380995076246e-15,-1.8297807208713992,-0.9587150084166998,-1.4412698412698415,-0.49095022624434387,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13415,2.01
-0.7153977085179729,-0.16165715138477083,-1.157766847754666,0.016890349618003283,-1.1285714285714288,1.1742081447963801,-0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-12021,2.79
0.8811739243130525,1.6447444395215731,-0.35716221189018943,0.29786469273199734,0.3174603174603175,-1.0678733031674208,-0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-12869,5.08
-0.3553160297973653,-1.0441739591558084,1.0290026204414078,-1.3801765230876915,0.3111111111111113,-0.8099547511312217,-0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-11573,3.83
1.1020719117576159,-0.20302512674903736,1.0667806976328347,-0.6621309795741501,1.7476190476190478,0.029411764705882328,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-12998,5.62
-0.09311191461926634,0.11412935104367879,1.0667806976328347,-0.8260326797239802,0.22857142857142854,-0.6809954751131222,-1.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-12806,3.63
0.0,1.203486035636054,-2.140723356216223,-1.0601779656523087,-0.3333333333333333,-0.24208144796380096,-0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,STU-10262,3.52
1.0643576212183001,-0.478811629177487,1.0667806976328347,-1.3021280944449156,0.011111111111111158,-0.44117647058823534,-0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14800,4.81
-0.44960175614565406,-0.602915555270289,-0.1668188229641532,0.9768860219241507,-0.3523809523809525,0.0,-0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-10834,3.49
