Age,Attendance,PreviousGPA,AssignmentsCompleted,SleepHours,InternetHours,StudyHours,Program_ADMINISTRACION,Program_CONTADOR AUDITOR,Program_INGENIERIA CIVIL,Program_INGENIERIA INDUSTRIAL,Program_INGENIERIA INFORMATICA,Scholarship_NO,Scholarship_SI,StudentID,FinalGrade
-1.063648456649151,-0.3846449661557333,-1.1736009474356428,-0.6227690123712915,1.6765514618272686,-0.9616304222665247,-1.387465510445408,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-13709,2.85
-1.2837743789689258,0.7603911126597823,-1.0487936188020732,-0.31359591959873356,-0.33111244400962603,1.9910014174503317,0.3563263697280251,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-11450,4.15
-1.2837743789689258,-1.65973677115919,-1.3816131618249263,-1.1137244328388263,-1.1670171185588163,0.5557485894025356,-0.5880961765865195,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-12653,3.08
2.2382403781474682,0.15103910884215277,-1.9501798811556337,-0.7816496294905227,0.07191302407659068,-0.026956237243572666,-0.06464327946393379,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-13686,3.19
0.6973589219090458,0.6503439597315231,1.4334854729100384,0.12439929516239114,-0.8311625618203022,0.10209919416127011,-0.0268033109972411,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-12442,4.14
-0.40327068968982727,1.0095887978031108,0.5043642486379074,-0.3923205497028568,1.7437223731749711,0.9057625624550635,-1.0453291288923925,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-10411,4.33
0.03698115494972198,-1.6661031353781808,-0.9655887330463605,-2.021204714402725,-2.0402389660789524,-1.094596624319999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,STU-13868,2.6
-0.623396612009602,-0.06814571641165088,1.1422683727650422,0.990370226307751,0.721231833771051,0.05125917572905937,-0.46511627906976755,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14221,4.71
0.47723299958927123,-0.13453780040969143,-0.008732546855657719,0.7262848762311909,-0.696820739124897,-0.31635326524231105,-0.1482065431612142,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-10402,4.11
0.6973589219090458,0.29382756346807426,1.6414976872993208,0.3047502659463832,-1.5177985444857085,0.31328080918737644,-0.17973985021679154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-10416,4.62
0.9174848442288205,-1.8825595188238458,-0.7298415567385064,-1.0407252303786392,1.0123057829444295,-1.035935064590525,-0.37524635396137174,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-14984,3.12
1.5778626111881444,-0.5401661492196351,-0.32768460891922574,-0.769483095747158,-0.4206736591398965,-0.7876011284024185,-1.3795821836815134,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-10452,3.44
0.03698115494972198,1.3115363579037875,0.8233163107014742,0.8078722201572827,-0.49530800508178824,0.1470730566205334,-0.5092629089475759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-10938,5.41
0.03698115494972198,0.656710323950514,0.9758586012536156,-1.0743621177867646,-0.16691688293746387,-0.04651009048673059,-0.10721324398896356,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-11679,3.99
-0.18314476737005264,-1.1722551681050866,-1.1597334664763577,0.23175106348619612,-0.517698308864356,0.11969766208011227,-0.12928655892786758,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14766,3.44
-1.2837743789689258,-0.6347521319017752,0.9342561583757586,0.43715078021241,0.3779138424383479,-0.5431779628629437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-10021,5.42
0.9174848442288205,-0.5538083582603288,-1.2290708712727851,0.0,0.07191302407659068,-0.5783748987006281,-0.272763106030745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12619,4.2
0.2571070772694966,0.7958608561655847,1.3780155490728963,-0.43812397085434696,0.5570362726988888,-0.15210089799978374,-0.8340559716200237,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14365,4.26
1.137610766548595,0.8813520328205952,0.7401114249457614,1.0626537503124467,0.6391340532349696,1.7328905546406468,-0.34528971225857324,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12307,4.61
-1.2837743789689258,1.401574937572362,0.9897260822129008,0.0,1.3183066013061868,-0.05237624645967803,0.05991328340559699,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-10306,5.55
0.03698115494972198,0.515740830530018,-0.28608216604136877,1.0626537503124467,0.3405966694674021,0.4892654883757984,0.28222309814741803,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-13560,3.88
-0.623396612009602,-1.3777977843181979,-2.2136620193820584,-2.088478489218976,0.5047922305395642,-0.3887025222419955,-1.335435553803705,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-10922,2.36
-0.18314476737005264,0.6494344791288111,0.7262439439864762,1.0626537503124467,-1.652140367181114,-0.9088350185099983,0.2680331099724082,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-13419,3.89
0.03698115494972198,-1.8443613335099047,0.14380974369648242,-1.497328084982556,0.0,0.4266931579976928,-0.7221127315727237,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-10308,2.52
0.03698115494972198,-0.15545585427208802,0.4904967676786209,-1.3012321881777393,0.43762131919186154,-0.31244249459367934,0.2081198265668109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-12004,4.82
-0.623396612009602,1.401574937572362,0.8371837916607594,1.0626537503124467,-0.3087221402270583,-0.9068796331856823,1.0532124556562867,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-10171,5.04
-0.623396612009602,1.2924496711447084e-15,1.2254732585207548,-2.09706663068488,-1.0028215574866535,-0.39065790756631136,-0.32321639731966895,1.0,0.0,0.0,0.0,0.0,0.0,1.0,STU-10262,3.52
0.2571070772694966,1.401574937572362,0.26861707233005333,1.0626537503124467,0.45254818838023964,0.42082700202474516,0.5660228616476152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-13522,5.32
0.47723299958927123,0.0346255916949041,-0.09193743261137165,1.0626537503124467,-0.3385758786038151,-0.09343933827030981,1.1620023649980284,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-11386,5.58
1.3577366888683697,-0.8794024140315395,-0.3554195708377962,-1.8580300265505412,0.3629869732499698,-0.4043456048365219,-1.1824990145841545,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12654,3.17
0.6973589219090458,0.9468346362159223,-1.3400107189470694,-1.3906919951142434,-0.38335648616895,0.4110500754031664,-0.8939692550256207,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-11979,3.86
-0.18314476737005264,0.25017249453785695,0.08833981985934022,0.5080029473061209,1.5272827699434839,0.15293921259348084,0.19550650374457992,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-12457,4.52
-0.18314476737005264,0.8749856686016043,-0.2167447612449413,-0.041638106511761114,-0.8610163001970591,0.09232226753969115,0.6621994481671263,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-10492,5.01
0.03698115494972198,-0.6065582332176757,-1.7421676667663502,-2.9193811760452264,-0.2639415326619234,0.16467152453937556,-1.5861253448955457,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11902,3.04
1.137610766548595,0.3483963996308478,-1.6173603381327806,-0.7744928449356028,-1.7342381477171953,0.34456697437642925,-0.3941663381947181,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-12198,3.49
0.2571070772694966,1.2924496711447084e-15,0.1299422627371972,-1.2053312751418066,1.049622955915376,1.5647274167494882,-1.4284588096176585,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-14853,3.55
-1.063648456649151,1.2924496711447084e-15,-1.3538781999063547,-0.40090869116876154,-0.5550154818353019,1.8404367474780152,-1.7280252266456444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-14958,2.01
1.137610766548595,-0.5592652418766063,0.17154470561505414,0.015616169927602362,-0.510234874270167,-0.28702248537757397,-1.004335829720142,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-12924,3.78
-0.40327068968982727,-0.06541727460351213,0.2131471484929111,-0.09388263376267882,0.0,-0.19511937513473146,-0.21442648797792685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-13910,3.45
0.47723299958927123,-0.9485229398377188,-0.5772992661863651,-0.4603100029746002,0.6167437494524025,-0.27920094408031076,-0.3515963736696886,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-14470,3.14
0.9174848442288205,0.876804629807031,0.9481236393350438,0.5330516932483417,-0.9655043845157076,-1.7367310472556234e-16,0.912889239258967,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13003,4.42
0.6973589219090458,1.401574937572362,1.7940399778514622,1.0626537503124467,-1.5700425866450332,-0.46105177924168006,2.2152148206543156,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-11397,6.08
-0.8435225343293765,-1.7415900254033496,-1.0210586568835027,-0.4302515078439347,0.4450847537860506,-0.8658165413750505,0.21915648403626306,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-11529,3.26
0.6973589219090458,0.6603482463613648,0.08833981985934022,0.3634358992967305,1.2138185169875375,-0.20098553110767872,0.1292865589278673,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-13339,4.79
1.3577366888683697,0.7722143604950493,0.6569065391900475,0.006312350006205238,-0.37589305157476094,-1.7367310472556234e-16,0.3042964130863223,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-14624,5.38
-1.063648456649151,1.401574937572362,-0.8130464424942191,1.0626537503124467,0.3555235386557801,-0.7700026604835765,-0.14505321245565653,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-14295,4.41
0.03698115494972198,1.21149349160537,-0.6327691900235072,-0.6900427871875424,-0.47291770129922045,-0.5901072106465228,-0.2522664564446198,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-14535,3.99
-1.2837743789689258,1.2924496711447084e-15,-1.1736009474356428,1.0626537503124467,0.6540609224233483,0.5694362866727463,0.5344895545920375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-14582,4.08
-1.063648456649151,0.19014677475880723,-0.05033498973351468,-0.31359591959873356,-0.8311625618203022,-0.2928886413505214,-1.0469057942451714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-11252,3.78
0.47723299958927123,0.7894944919465938,-0.4386244565935101,0.14085989963870818,-1.4954082407031406,-0.8208426789157871,0.7126527394560502,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-10205,5.1
-0.18314476737005264,-0.22912378309183148,0.019002415062912767,1.0626537503124467,-1.1819439877471944,-0.07584087035146765,1.2424122979897514,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12040,7.628340680206097
0.03698115494972198,1.306988954890222,0.5182317295971927,1.0626537503124467,-1.4431641985438168,-0.12277011813504687,1.5672053606621987,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13105,5.1
0.9174848442288205,-0.2063867680240095,-0.5911667471456503,-1.6848358403214692,-0.6072595239946265,-0.8032442109969449,-1.7280252266456444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-14971,2.52
-0.40327068968982727,1.2924496711447084e-15,1.1838708156428979,1.0626537503124467,0.8928908294374022,-1.0242027526446305,0.618052818289318,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-13406,5.33
-1.2837743789689258,-1.3505133662368118,-1.0210586568835027,-0.8510704396732499,-1.2938955066600326,-0.1579670539727312,-0.9349625541978714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-11933,2.87
0.03698115494972198,1.0532438667333295,0.17154470561505414,-0.3958989419803168,0.2510354543371316,-0.39065790756631136,-0.5518328734726053,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-12548,4.15
0.03698115494972198,-0.22275741887284065,-0.05033498973351468,-1.3184084711095476,-0.8236991272261133,-0.1579670539727312,-0.018919984233346624,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13329,2.56
-0.18314476737005264,0.24653457212700486,0.5182317295971927,1.0626537503124467,0.3032794964964562,-0.6702780089434706,-0.45250295624753656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-12571,5.45
-1.2837743789689258,-0.5447135522332005,-0.3138171279599392,-0.4467121123202517,0.6316706186407806,0.12360843272874379,-0.1087899093417424,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-11632,4.15
2.458366300467243,-1.7525037926359046,1.7940399778514622,-1.2568601239372328,-1.3759932871961134,0.7825732870231683,-0.45565628695309424,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-10985,3.39
-0.623396612009602,-1.9062060144943804,0.6430390582307622,0.0,0.0,1.3633227283449605,-0.15766653527788724,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-12032,4.41
-1.2837743789689258,-0.4583128949754767,-1.0487936188020732,-0.1260881642598205,0.9525983061909159,-0.5940179812951544,-0.33267638943634226,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11500,3.48
-0.623396612009602,0.22197859585375748,-0.13353987548922738,0.3383871533545087,0.19132797758361797,-0.1657885952699944,0.26960977532518704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12282,4.34
-1.2837743789689258,0.6867231838400388,0.9342561583757586,1.0626537503124467,-0.711747608313275,0.7727963604015892,0.7473393772171852,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-11695,5.41
0.2571070772694966,0.24471561092157948,-0.3138171279599392,1.0626537503124467,1.5123559007551057,-0.6565903116732601,-0.0520299566417028,0.0,0.0,0.0,1.0,0.0,0.0,1.0,STU-11658,5.22
-0.8435225343293765,-0.603829791409537,-1.0903960616799302,0.0,-1.584969455833411,-0.37305943964746924,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13982,3.39
0.2571070772694966,1.401574937572362,-0.5911667471456503,1.0626537503124467,0.6839146608001051,-0.4590963939173643,0.8214426487977926,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13888,4.48
0.47723299958927123,1.401574937572362,1.1561358537243274,1.0626537503124467,0.9973789137560514,-0.8364857615103135,1.3039022467481274,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-14171,6.53
-0.8435225343293765,1.1441919270046172,0.11607478177791193,0.6597267798704323,0.7958661797129434,0.029749937161585516,-0.4635396137169887,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14428,4.4
0.47723299958927123,0.4075126388071842,0.08833981985934022,-0.8582272242281709,-0.5774057856178696,0.48144394707853505,0.13874655104454062,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-10902,4.43
0.2571070772694966,-0.45467497256462464,1.364148068113611,1.0626537503124467,1.146647605639835,-1.0809089270497885,0.8750492707922743,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-13649,5.11
-0.18314476737005264,0.1665002790882719,-2.3662043099342,-0.642092330669576,-0.33111244400962603,1.369188884317908,-1.0752857705951913,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-13781,3.14
1.5778626111881444,-0.1836497529561875,0.8094488297421889,-0.4603100029746002,0.19132797758361797,-1.0965520096443149,-0.520299566417028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,STU-14108,3.35
0.2571070772694966,-0.4510370501537739,0.5182317295971927,1.0626537503124467,-1.0849193380227349,2.2060938031250696,1.1241623965313359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-14398,5.32
-0.8435225343293765,-0.7648078580897163,-0.5772992661863651,0.0,0.2584988889313206,-0.02500085191925691,-0.7236893969255026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-14867,2.73
-0.40327068968982727,1.401574937572362,0.5043642486379074,-0.3357819517189867,0.1017667624533475,-0.20489630175631043,0.12770989357508847,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14432,4.57
1.137610766548595,-0.9621651488784113,-0.13353987548922738,0.03994923741433072,-0.5624789164294909,-0.4884271737821013,0.12770989357508847,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-14584,3.05
-0.18314476737005264,1.1178169895259433,-0.2167447612449413,1.0626537503124467,-0.890870038573816,-0.764136504510629,0.4304296413086319,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13205,5.66
-0.18314476737005264,-0.5992823883959728,-1.2706733141506419,-1.3520453585176733,-1.3536029834135463,1.4102519761285397,-0.3783996846669294,1.0,0.0,0.0,0.0,0.0,1.0,0.0,STU-12664,4.31
-0.18314476737005264,0.26927158719482686,-0.6743716329013641,1.0626537503124467,0.7510855721478078,0.4833993324028508,0.827749310208908,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-12693,5.17
-0.8435225343293765,-0.6174720004502307,-0.3138171279599392,1.0626537503124467,-0.9356506461389508,-1.7367310472556234e-16,0.3689396925502561,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-13764,4.24
-0.8435225343293765,-2.0535418721338674,-1.5618904142956382,-1.8487262066291446,0.519719099727943,-0.26355786148578436,-1.0705557745368546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,STU-12410,2.43
0.03698115494972198,-0.6029203108068248,-0.07806995165208516,-0.9376675327877865,0.46747505756861835,0.37585313956548205,-0.27906976744186063,0.0,0.0,0.0,0.0,1.0,0.0,1.0,STU-10164,4.13
0.9174848442288205,0.8968132030667142,1.5166903586657512,0.17664382241330984,-1.0252118612692214,-0.3535055864043111,0.3042964130863223,0.0,0.0,1.0,0.0,0.0,1.0,0.0,STU-11351,5.29
-1.063648456649151,-0.649303821545181,-0.5911667471456503,0.3748867545846028,0.5421094035105101,-0.6839657062136811,1.136775719353567,0.0,1.0,0.0,0.0,0.0,0.0,1.0,STU-12456,4.63
0.03698115494972198,-0.06359831339808673,0.1022073008186267,0.014900491472109962,1.3033797321178087,1.5842812699926456,-0.13559322033898322,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-14280,4.86
1.137610766548595,1.272428691987133,1.6276302063400354,1.0626537503124467,-0.41321022454570683,-0.24400400824262644,0.30114308238076437,0.0,0.0,1.0,0.0,0.0,0.0,1.0,STU-11392,5.28
-1.2837743789689258,0.15376755065029152,-2.019517285952061,0.02706702521547465,1.1018669980747007,-0.9694519635637879,0.19708316909735904,0.0,0.0,0.0,0.0,1.0,1.0,0.0,STU-13151,3.54
